file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
001_NAB_id_1_Facility_tr_1007_1st_2014.csv,0.4516603946685791,0.11346895446293567,0.5493492407809111,0.10930164139717634,0.5530292480074639,0.17391037392389908,0.9098143236074271,0.4999999999999996,0.2030501812948047,0.8595987802915781
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,0.3615987300872803,0.06333052181875382,0.20999867983166243,0.07066376595493092,0.26474216236121456,0.19497834437205883,0.5414364640883977,0.1946524064171121,0.3319188198732129,0.6740811097441382
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,0.2162320613861084,0.08953142028882816,0.46507953952248815,0.09293605283338623,0.47999352018184555,0.18202511405852345,0.7136431784107946,0.19061371841155217,0.2746801338721037,0.7067031871964743
006_NAB_id_6_Traffic_tr_2579_1st_5839.csv,0.6005513668060303,0.853791142227859,0.9732976785361536,0.845084900829141,0.9778119965601686,0.7610013210728301,0.8888888888888888,0.8888888888888884,0.748788384828186,0.8802272424720903
008_NAB_id_8_Synthetic_tr_1007_1st_2734.csv,0.28489089012145996,0.4783307552392901,0.8592193345754007,0.5090390806631198,0.8790087994276247,0.6807403416593466,0.9146757679180887,0.8492201039861347,0.5772449715522077,0.9104950356576624
009_NAB_id_9_Traffic_tr_500_1st_438.csv,0.22259068489074707,0.12158122276681751,0.5965152813481862,0.12553310245889904,0.6096041192831321,0.2135759122768686,0.7236180904522613,0.2983425414364638,0.3239669421487604,0.7820543826246265
010_NAB_id_10_WebService_tr_500_1st_271.csv,0.19406557083129883,0.31119958556029714,0.7653454510848876,0.4639722791630846,0.8439025005967808,0.45502169037211143,0.5798816568047337,0.47719298245613984,0.4396065712100837,0.8363054732852286
011_NAB_id_11_Facility_tr_1007_1st_1526.csv,0.35365724563598633,0.2003944798989484,0.7560287019474289,0.21787328608408213,0.7744752519841824,0.36729649789337054,0.8081841432225064,0.39999999999999963,0.4506475757511383,0.8759016178458744
013_NAB_id_13_Traffic_tr_623_1st_2084.csv,0.23851490020751953,0.4684006244876687,0.8133455892913568,0.4681743104836237,0.8537794848873063,0.44009302579887694,0.6666666666666666,0.6666666666666662,0.5547207756611205,0.7649286864476125
014_NAB_id_14_WebService_tr_500_1st_1045.csv,0.17989587783813477,0.11845826277163668,0.5369418582557477,0.12292003592294759,0.5558876853235898,0.19647747445499583,0.9620253164556962,0.31034482758620663,0.25407166123778496,0.677252599854589
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,0.31105494499206543,0.9999962075530374,0.999999445901723,0.9999944478405649,0.9999995910783394,0.9990212901952954,1.0,0.9999999999999996,0.998438110113237,0.9999990328357106
016_NAB_id_16_Environment_tr_1816_1st_3540.csv,0.4060170650482178,0.10258032666517039,0.49166034682822934,0.1063369943125921,0.49889695381102483,0.1966783356397952,0.6265685850281264,0.223435531289374,0.48188273395800635,0.7190505677568524
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,0.2837049961090088,0.5658924921185264,0.6146526940935992,0.5616917685481978,0.6243278977142117,0.6841198851686769,1.0,0.9999999999999996,0.7592592592592593,0.9940913508139789
018_NAB_id_18_Facility_tr_500_1st_669.csv,0.21061086654663086,0.14249774868140588,0.673140968443277,0.3177316120337537,0.7852625420300449,0.2835571441325036,0.7300970873786408,0.30653266331658263,0.3174464743061219,0.8918822572649683
019_NAB_id_19_Facility_tr_1007_1st_1171.csv,0.28350257873535156,0.08428620907547207,0.4371013494904985,0.08622914438137122,0.4448315939755357,0.18152554450441902,0.9512485136741974,0.18098928652837912,0.20172684817900313,0.8334066155433113
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,0.31385374069213867,0.9963932051327391,0.9993265993265993,0.9994372692869178,0.9999145822602087,0.9605518523523219,1.0,0.9999999999999996,0.9628944669841865,0.999325821900654
022_NAB_id_22_Facility_tr_1007_1st_2980.csv,0.29230666160583496,0.3311365839789506,0.3716254409219376,0.2184820002417811,0.28321569251465933,0.37753203874165137,0.7619047619047619,0.6666666666666662,0.5644101227273222,0.7324425588224007
023_NAB_id_23_Facility_tr_4512_1st_16551.csv,1.0091471672058105,0.5683321416401,0.8095271975225018,0.5639757363087915,0.8098864581189785,0.6315338588932943,1.0,0.9999999999999996,0.33666444592493894,0.9923888513995307
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,0.31004858016967773,0.9842561773804774,0.9976694626465729,0.9980905919514935,0.9997449640024969,0.9421437770907658,1.0,0.9999999999999996,0.9404216315307058,0.9979996890756039
025_NAB_id_25_WebService_tr_3958_1st_4614.csv,0.8859043121337891,0.09120536036974874,0.471620505405415,0.09161369452490513,0.4728186241771147,0.18148238385647758,0.8896396396396397,0.1813900057438252,0.27132868534518007,0.6763776353917089
026_NAB_id_26_Traffic_tr_624_1st_2261.csv,0.22400808334350586,0.08004783749966368,0.3845476271003757,0.08027615293587388,0.38582806059731056,0.17416599142280056,0.9616161616161616,0.2380952380952379,0.47121563180936993,0.6711492139226825
027_NAB_id_27_Facility_tr_757_1st_2582.csv,0.25969862937927246,0.03456201963786216,0.03722712822324267,0.04162825279016322,0.11248185288743635,0.12379951954087363,0.1457725947521866,0.12325797460514078,0.4235129382369531,0.6684531521001151
028_NAB_id_28_Facility_tr_1007_1st_3447.csv,0.30808353424072266,0.9758310241947705,0.996977583746117,0.9943163444612896,0.9993461686544359,0.9217528012683919,1.0,0.9999999999999996,0.9002460249004404,0.996748300642699
032_WSD_id_4_WebService_tr_4559_1st_11822.csv,0.5625545978546143,0.2853977862642045,0.9447361319692135,0.10233435875101904,0.9586528500527772,0.34782185260353354,0.5454545454545454,0.6666666666666662,0.46153846153846156,0.8233677706579775
039_WSD_id_11_WebService_tr_1746_1st_1846.csv,1.1139824390411377,0.008263378171339647,0.601171358635283,0.02256054183665406,0.5908486634361502,0.024881259324103833,0.02984384037015616,0.02475685234305921,0.0776431028464697,0.6723386633552375
040_WSD_id_12_WebService_tr_4559_1st_9714.csv,1.0560534000396729,0.12828900601737667,0.9907117339928552,0.19865232166297742,0.992399864306583,0.23255315045857444,0.325,0.21818181818181798,0.23214285714285715,0.8455135832788662
043_WSD_id_15_WebService_tr_4521_1st_6828.csv,1.0629818439483643,0.0030217249963694045,0.9373766985637111,0.02457026520911077,0.9580967301831764,0.009740162812990187,0.010344827586206896,0.009615384615384604,0.04381861132984391,0.749847062054792
049_WSD_id_21_WebService_tr_4297_1st_7097.csv,0.9949343204498291,0.0017741995303033357,0.5132205798856172,0.0021125372249020816,0.42665904755406786,0.005067817352596585,0.0098405825624877,0.005040504050405033,0.006771337153061984,0.7110762010421611
054_WSD_id_26_WebService_tr_2409_1st_2509.csv,1.1275317668914795,0.3521377420095745,0.962148910661871,0.32551500425473634,0.9691099027852647,0.4511228198869435,0.46808510638297873,0.4119601328903649,0.39647066400463704,0.8696118790023837
058_WSD_id_30_WebService_tr_1136_1st_1236.csv,0.982764720916748,0.0002476341811455967,0.003716809304366922,0.00041938536648851454,0.005527303689263578,0.0008796437446792444,0.0008813970142676141,0.000879604178119845,0.2769559201423207,0.8640875183227972
060_WSD_id_32_WebService_tr_4576_1st_4766.csv,1.0434038639068604,0.006118782982870178,0.5700202401457204,0.009404328629712055,0.6373983233505539,0.017483023091516198,0.024242424242424242,0.017461802307452427,0.03513326119503477,0.6831108969701064
068_WSD_id_40_WebService_tr_4549_1st_13322.csv,1.025650978088379,0.5485123495436296,0.9937973549552832,0.2342519111155649,0.995619129637658,0.6046467712595862,0.7111111111111111,0.6666666666666662,0.58311345646438,0.8675996083991602
074_WSD_id_46_WebService_tr_990_1st_1090.csv,1.019806146621704,0.008073996690143637,0.021419046411264443,0.01147169251109061,0.016634780594340266,0.03131887741680629,0.03131580368230657,0.03131580368230654,0.218254498940481,0.6685356835261168
089_WSD_id_61_WebService_tr_1010_1st_1110.csv,1.04899263381958,0.03357889173772629,0.8041512123193159,0.130954749802145,0.8196081716403142,0.08129146006765059,0.09315535359272933,0.08064112196343588,0.11283693083181527,0.7419021980610877
094_WSD_id_66_WebService_tr_3309_1st_3914.csv,0.7597835063934326,0.34339355094679946,0.9508451100482611,0.4073492826143882,0.9649778052608697,0.4782572306515059,0.4,0.4150943396226411,0.4150943396226416,0.9799917217288526
099_WSD_id_71_WebService_tr_4559_1st_14411.csv,1.0357604026794434,0.24816733374743358,0.8850354224894268,0.05995432468310805,0.9105881902539926,0.3666623389399692,0.4230769230769231,0.6666666666666662,0.5620915032679739,0.8404232680420483
106_WSD_id_78_WebService_tr_3363_1st_3463.csv,1.0873746871948242,0.013716270573969092,0.4677434465748126,0.04116945634749168,0.5935919595966924,0.059023048760936954,0.06772908366533864,0.0831168831168829,0.14715071507150715,0.6958278136162164
113_WSD_id_85_WebService_tr_500_1st_335.csv,1.0882148742675781,0.11744882913109957,0.956553256235914,0.42166203425619475,0.9712765377241771,0.2787408705548808,0.3125,0.29464285714285665,0.38367492628049527,0.8469367475333183
117_WSD_id_89_WebService_tr_3251_1st_3351.csv,0.8615946769714355,0.0001236542014645531,0.016205541643763123,0.00014961941285411857,0.06272604147273575,0.0003674632540190948,0.00037005057357838907,0.0003672644916447324,0.02775807185084129,0.6870305744129012
125_WSD_id_97_WebService_tr_2217_1st_2317.csv,1.0127830505371094,0.010218927231859083,0.6082963399784865,0.01835524966428608,0.683201348372962,0.027051941137854384,0.03844498637211304,0.027049715511612695,0.023625641468986457,0.7387578665876516
130_WSD_id_102_WebService_tr_2362_1st_2462.csv,1.011354684829712,0.006826324327030606,0.2911510675825293,0.010288486352146232,0.3171829750350911,0.021248563881076866,0.02745053185405467,0.021237203223698518,0.07731602803169146,0.6677643899601461
137_WSD_id_109_WebService_tr_4559_1st_14404.csv,1.0263910293579102,0.04653197395990421,0.9310266373131252,0.040327541328809106,0.9333222489375701,0.14012269722388332,0.5079365079365079,0.19999999999999968,0.20588235294117646,0.6703805110297958
139_WSD_id_111_WebService_tr_1701_1st_1801.csv,1.0830142498016357,0.005360629643539837,0.5661708065831521,0.02283127605564208,0.5214473603851215,0.01758342051759328,0.018850714502888416,0.017129437767647433,0.08996769355357252,0.6716806397674836
140_MSL_id_1_Sensor_tr_530_1st_630.csv,0.2808716297149658,0.5540396288263496,0.6090969937971789,0.6364863319647016,0.733638785692494,0.6595698806339889,0.5138004246284501,0.36211699164345373,0.21300138312586447,0.7562848948970017
141_MSL_id_2_Sensor_tr_500_1st_550.csv,0.3057892322540283,0.11467901786494386,0.4385820591635141,0.22060781170113686,0.5848114756500564,0.252119008753875,0.5718349928876245,0.2570480928689881,0.4406982204968076,0.6794986710660227
143_MSL_id_4_Sensor_tr_980_1st_3550.csv,0.33172106742858887,0.03098335776459424,0.43537207092818847,0.06871577798058275,0.612147073254566,0.09741842810663069,0.25062240663900415,0.09556962025316446,0.24088690169653026,0.9024416085417039
144_MSL_id_5_Sensor_tr_1525_1st_4590.csv,0.4902365207672119,0.04502035666725966,0.7689730273077567,0.06203917342728389,0.7770928432039473,0.15965727554853087,0.15965874466788543,0.1593673965936738,0.15936739659367397,0.8747136522397271
145_MSL_id_6_Sensor_tr_530_1st_630.csv,0.27291011810302734,0.17605320967563676,0.8910050145138141,0.24971641700147268,0.91862315317196,0.3628156207297013,0.6836158192090396,0.36334405144694504,0.264084893846075,0.7791123234871873
147_MSL_id_8_Sensor_tr_590_1st_690.csv,0.24995207786560059,0.20891481443883,0.8046482137391229,0.2562800821302636,0.8364125068094338,0.4251767499956968,0.6571056062581486,0.4402116402116398,0.47621274819163173,0.7218133446877352
148_MSL_id_9_Sensor_tr_883_1st_1238.csv,0.26375269889831543,0.14861119568886114,0.7520132732799644,0.16089655477463916,0.7745199635483722,0.26684957903832857,0.6195652173913043,0.34883720930232526,0.31480051038215723,0.7585448166221037
149_Stock_id_1_Finance_tr_500_1st_7.csv,1.179168462753296,0.05940298267812305,0.5781841421628965,0.7958631671143765,0.903916011662183,0.11745870209731693,0.11690957530167685,0.11660108432073626,0.15577751702089743,0.6720035111947896
151_Stock_id_3_Finance_tr_500_1st_62.csv,0.5573234558105469,0.0530482871816821,0.5360463181152086,0.8385337600585878,0.9093271949778063,0.10065772478034873,0.09975816203143893,0.09976430898629743,0.10687543240459743,0.671865126010018
155_Stock_id_7_Finance_tr_500_1st_18.csv,1.2477266788482666,0.06111414412833133,0.5680220421339913,0.9239491043049984,0.9518574856084169,0.10687188412632105,0.10611439842209074,0.10609630333380878,0.2025396740495187,0.6720703186514956
156_Stock_id_8_Finance_tr_500_1st_24.csv,0.5460090637207031,0.03735265116532051,0.4003705489433396,0.1118162305887075,0.459579154842077,0.09252105578210915,0.09252193819152996,0.09252193819152985,0.07504255393288578,0.6709324788438
160_Stock_id_12_Finance_tr_500_1st_14.csv,1.120253324508667,0.04458838880394697,0.4860675029675513,0.4373671259853562,0.7440230467123868,0.09456944412532726,0.09414435467717167,0.09415148301105873,0.10972549224048427,0.6709967215038269
162_Stock_id_14_Finance_tr_500_1st_4.csv,0.5563740730285645,0.1569680692373558,0.5371794613134269,0.945347592629594,0.9605503162873962,0.24804347293683082,0.24791508718726307,0.24744814593300407,0.16422725039237276,0.6875204801547808
165_Stock_id_17_Finance_tr_500_1st_7.csv,1.2585985660552979,0.15575974987774127,0.5369698064432058,0.9725414194031714,0.9794163457467702,0.249491348763357,0.24941688695381745,0.24913595826231055,0.2050363470189786,0.6864048432392151
166_Stock_id_18_Finance_tr_500_1st_18.csv,1.1338446140289307,0.18478990410098411,0.6015896197233934,0.8848626078737166,0.9208311797662246,0.27416534049093805,0.2747986191024166,0.27173877985765776,0.1386394305386016,0.6867843885413356
169_Daphnet_id_1_HumanActivity_tr_9693_1st_20732.csv,3.588210105895996,0.03349690749715193,0.11936919164288172,0.03571840548455864,0.11813830678870657,0.1154547775201958,0.1283071359020726,0.115354240440221,0.4257201988984713,0.8475566013545206
170_MITDB_id_1_Medical_tr_17675_1st_17775.csv,930.6785778999329,0.80251268099059,0.9910399569323026,0.8423903578683458,0.9934675319034103,0.7803495455175973,0.8389554275318375,0.8177610448081644,0.7946513020640212,0.95488173407704
171_MITDB_id_2_Medical_tr_50000_1st_88864.csv,1281.7685532569885,0.7597672862755981,0.985898747777723,0.7841271934539621,0.9907389085217778,0.704007453149296,0.8489361177543825,0.7623549461989567,0.5510071815692068,0.8982444134464834
172_MITDB_id_3_Medical_tr_27274_1st_27374.csv,1285.4762980937958,0.72773238974759,0.9873410473509121,0.7817663211919957,0.9917145153991324,0.6989125515918958,0.8384155335639767,0.785137029955385,0.6705735299453596,0.9425673661874798
173_MITDB_id_4_Medical_tr_13620_1st_13720.csv,1279.4478914737701,0.3487656083847955,0.8073459153273745,0.3895913585044055,0.8355513633554408,0.3948920290553396,0.5259179979122898,0.45636613554728883,0.39805964078190204,0.7834166765433346
175_MITDB_id_6_Medical_tr_27274_1st_27374.csv,1286.1818635463715,0.7344690156905592,0.9925042831652837,0.7859624491029396,0.9938083345759672,0.7554568719293397,0.834932978058131,0.7840902594287441,0.615634886250998,0.9565835495452528
176_MITDB_id_7_Medical_tr_6232_1st_6332.csv,1280.4140872955322,0.4074470015431602,0.8811983281304934,0.4283712659167735,0.892802091168481,0.4700345031112893,0.5394996611368124,0.487485178959986,0.4228549396547929,0.8187410242502536
177_MITDB_id_8_Medical_tr_17675_1st_17775.csv,1284.3243174552917,0.848785720976189,0.9922791491614392,0.8994747958133552,0.9957500315900379,0.7523152920230489,0.9013762659049598,0.8696252288671638,0.755912429152123,0.9647479143956006
178_SMD_id_1_Facility_tr_6000_1st_10609.csv,1.5772264003753662,0.43019378578048295,0.7242508720978462,0.27876178406954516,0.6741048724282972,0.5047879955766623,0.8952134540750324,0.6666666666666662,0.4219725436056228,0.7511255048288199
179_SMD_id_2_Facility_tr_5925_1st_17580.csv,1.676673412322998,0.07082141583685339,0.928089931513969,0.07987752611473135,0.9421239918500156,0.18556339256707735,0.615678776290631,0.21443298969072142,0.244451805233521,0.6666751487436863
180_SMD_id_3_Facility_tr_5925_1st_17580.csv,1.5384008884429932,0.003820763780891846,0.13988267829506246,0.004205215250490679,0.14791099732640461,0.014059767822382304,0.020929476763080924,0.014048252694036019,0.02161075407178039,0.6829872144780675
181_SMD_id_4_Facility_tr_5000_1st_15144.csv,1.3109931945800781,0.08605784882809298,0.739866883839069,0.08850917478065697,0.699053124782615,0.17398021177313008,0.6211382113821138,0.1839080459770111,0.18154676305798959,0.8664560873170145
183_SMD_id_6_Facility_tr_5925_1st_17580.csv,1.605309009552002,0.9308010915989384,0.9994839406880053,0.9536075858260261,0.9997765764509976,0.8479950999038705,1.0,0.9999999999999996,0.8495390502696121,0.999393791766947
184_SMD_id_7_Facility_tr_7119_1st_15849.csv,2.1430392265319824,0.09944883966659285,0.5633420111109527,0.10464673638179098,0.5614647023039808,0.246352559236334,0.5440372545049605,0.2526022674534241,0.16732689927408584,0.7488475400885061
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,1.3018591403961182,0.025187245990015518,0.1364461992983661,0.0286812393305294,0.12260681724027149,0.08703070211887622,0.09700709657513114,0.08700234753030223,0.22706630265250952,0.7013715514309549
187_SMD_id_10_Facility_tr_5000_1st_15849.csv,1.3298656940460205,0.06885881135320811,0.26462264030007254,0.07228100194235361,0.2569111452819218,0.1973844309650206,0.30618374558303885,0.1973138633495581,0.41670566650645674,0.7466596055251666
188_SMD_id_11_Facility_tr_500_1st_392.csv,1.600402593612671,0.02084965005361964,0.23388342474663681,0.023951048318817905,0.14061751599155495,0.06671501736157273,0.06938879890887392,0.06664219584811772,0.20126157379831613,0.6701516160998621
189_SMD_id_12_Facility_tr_5925_1st_17580.csv,1.5099198818206787,0.010261640917527204,0.6553831898691964,0.010442337462269538,0.6566038613013389,0.03644182499088001,0.71875,0.04329004329004325,0.08203853325046613,0.6666789649311636
190_SMD_id_13_Facility_tr_7119_1st_15849.csv,2.052454948425293,0.08279266166961628,0.48928288705688167,0.09736886757937503,0.4547792060329966,0.2026485044518323,0.3336405529953917,0.20501158499957073,0.22690624062863804,0.7084811839400227
191_SMD_id_14_Facility_tr_4596_1st_4696.csv,1.5199973583221436,0.015352941750158099,0.8070381465001499,0.019029365036191286,0.8114135605704644,0.051003869780629686,0.07447125409591898,0.050703247091508884,0.1287156758923941,0.682588433648504
192_SMD_id_15_Facility_tr_5925_1st_17580.csv,1.5078377723693848,0.005431411518320008,0.40710114498681094,0.005572948902239284,0.41130983404536814,0.01743889219997413,0.02968015485298184,0.017419509851033136,0.020584906157045463,0.7046815042085504
194_SMD_id_17_Facility_tr_5925_1st_17580.csv,1.5807785987854004,0.005430009027297034,0.41820407138081744,0.005620342097468239,0.4187360862283407,0.018710954160993352,0.03182132621800573,0.018686165273908987,0.06023102310231023,0.9527780683919059
195_SMD_id_18_Facility_tr_5925_1st_17580.csv,1.5177030563354492,0.0157554764821122,0.7967330490609884,0.01600555051846873,0.7970516530649843,0.03620766588896473,0.3156862745098039,0.03633326372937978,0.07921595133491044,0.760486681738166
